account_id,customer_id,account_type,balance,opening_date,account_status,branch_id
ACC27705992,CUST018410,Current,665063,2021-03-16,Inactive,BR137
ACC53853985,CUST018411,Salary,671346,2024-10-28,Inactive,BR082
ACC32862912,CUST018412,Current,672539,2022-06-15,Inactive,BR011
ACC30455111,CUST018412,Savings,135273,2022-06-15,Active,BR037
ACC65451709,CUST018413,Savings,918371,2021-09-17,Inactive,BR010
ACC83246715,CUST018414,Salary,715119,2017-03-28,Inactive,BR086
ACC97231713,CUST018414,Salary,575672,2017-03-28,Inactive,BR067
ACC21758054,CUST018415,Savings,942494,2025-09-25,Active,BR090
ACC20771520,CUST018415,Salary,555466,2025-09-25,Inactive,BR072
ACC70023402,CUST018416,Salary,166873,2024-05-08,Active,BR111
ACC91082099,CUST018416,Savings,312001,2024-05-08,Active,BR035
ACC53515893,CUST018417,Savings,711990,2020-07-09,Inactive,BR062
ACC16199395,CUST018417,Salary,150954,2020-07-09,Active,BR141
ACC49762547,CUST018418,Salary,408670,2017-05-25,Inactive,BR051
ACC56154821,CUST018419,Savings,933767,2021-12-29,Inactive,BR045
ACC90995287,CUST018420,Current,612511,2016-09-08,Active,BR024
ACC75221308,CUST018421,Salary,206865,2017-05-16,Inactive,BR119
ACC78246671,CUST018422,Salary,785912,2018-08-25,Active,BR040
ACC11861909,CUST018423,Current,900574,2018-07-29,Inactive,BR058
ACC51872018,CUST018423,Salary,717536,2018-07-29,Active,BR025
ACC93457277,CUST018424,Salary,772954,2022-01-26,Inactive,BR086
ACC53845362,CUST018424,Current,364669,2022-01-26,Active,BR064
ACC39089272,CUST018425,Current,13875,2024-10-07,Inactive,BR034
ACC10820528,CUST018425,Savings,353288,2024-10-07,Active,BR045
ACC95418650,CUST018426,Current,135127,2025-04-18,Inactive,BR069
ACC19555692,CUST018426,Salary,924111,2025-04-18,Active,BR127
ACC36341202,CUST018427,Savings,199363,2016-08-31,Active,BR132
ACC15403946,CUST018427,Salary,400750,2016-08-31,Inactive,BR085
ACC75145508,CUST018428,Savings,547081,2025-09-09,Active,BR058
ACC75699867,CUST018429,Current,493862,2019-09-14,Inactive,BR149
ACC83826008,CUST018430,Salary,357900,2018-09-08,Active,BR135
ACC63590625,CUST018431,Savings,792741,2023-09-02,Active,BR019
ACC56382627,CUST018431,Current,301656,2023-09-02,Inactive,BR025
ACC86761020,CUST018432,Current,76446,2024-08-22,Inactive,BR148
ACC10220040,CUST018433,Savings,718023,2019-09-18,Active,BR038
ACC54138460,CUST018433,Salary,427990,2019-09-18,Inactive,BR020
ACC47336380,CUST018434,Salary,125985,2023-06-22,Active,BR005
ACC60456597,CUST018434,Salary,320293,2023-06-22,Inactive,BR097
ACC34981977,CUST018435,Savings,862977,2022-01-20,Inactive,BR017
ACC69930507,CUST018435,Salary,715671,2022-01-20,Active,BR025
ACC80804063,CUST018436,Salary,513361,2018-08-19,Active,BR077
ACC30844319,CUST018436,Current,647031,2018-08-19,Active,BR118
ACC48213303,CUST018437,Savings,170125,2022-10-09,Active,BR103
ACC43315249,CUST018437,Salary,705536,2022-10-09,Inactive,BR078
ACC38698660,CUST018438,Salary,740216,2018-09-05,Active,BR096
ACC55792626,CUST018439,Savings,116930,2017-11-18,Active,BR097
ACC60929591,CUST018440,Savings,163140,2018-02-15,Active,BR006
ACC28876394,CUST018441,Salary,803168,2023-01-27,Active,BR130
ACC30954952,CUST018442,Current,487175,2018-09-14,Inactive,BR130
ACC27171215,CUST018442,Salary,411680,2018-09-14,Active,BR137
ACC89813623,CUST018443,Savings,721734,2017-10-01,Inactive,BR056
ACC33278942,CUST018444,Salary,404012,2023-10-18,Active,BR027
ACC31974412,CUST018445,Current,962632,2020-06-18,Inactive,BR034
ACC51912507,CUST018445,Savings,170225,2020-06-18,Inactive,BR087
ACC87914086,CUST018446,Current,202136,2023-11-10,Inactive,BR082
ACC70587240,CUST018447,Savings,452648,2023-04-15,Active,BR132
ACC42122344,CUST018447,Salary,618342,2023-04-15,Inactive,BR069
ACC88775693,CUST018448,Current,381294,2020-10-18,Inactive,BR097
ACC41042299,CUST018448,Salary,505582,2020-10-18,Active,BR049
ACC20683658,CUST018449,Salary,416142,2025-05-09,Inactive,BR146
ACC69514154,CUST018449,Current,486006,2025-05-09,Active,BR114
ACC56391853,CUST018450,Savings,985676,2017-08-26,Active,BR042
ACC96423153,CUST018451,Savings,959277,2024-09-02,Active,BR134
ACC18799386,CUST018452,Savings,155611,2022-05-14,Inactive,BR020
ACC66878896,CUST018453,Salary,841048,2026-02-22,Active,BR115
ACC11086661,CUST018454,Savings,34949,2026-06-20,Inactive,BR045
ACC36451609,CUST018455,Current,918970,2025-10-25,Active,BR017
ACC37279958,CUST018455,Salary,76490,2025-10-25,Active,BR119
ACC51267348,CUST018456,Salary,842869,2025-09-28,Active,BR138
ACC32564423,CUST018457,Savings,656674,2023-05-24,Inactive,BR055
ACC31220551,CUST018457,Savings,596105,2023-05-24,Active,BR143
ACC36931830,CUST018458,Current,351320,2021-08-13,Inactive,BR126
ACC66381112,CUST018458,Savings,145676,2021-08-13,Inactive,BR028
ACC23307861,CUST018459,Savings,613078,2021-01-22,Active,BR024
ACC67234437,CUST018460,Current,84402,2018-01-08,Active,BR080
ACC26477494,CUST018460,Savings,926127,2018-01-08,Inactive,BR144
ACC21909061,CUST018461,Salary,889042,2022-05-04,Inactive,BR147
ACC81737876,CUST018462,Savings,510451,2018-12-24,Active,BR071
ACC17765973,CUST018462,Current,423641,2018-12-24,Inactive,BR054
ACC43674798,CUST018463,Salary,551961,2016-10-19,Inactive,BR088
ACC73948333,CUST018464,Current,294968,2023-01-09,Inactive,BR061
ACC98332265,CUST018465,Current,681081,2021-06-03,Inactive,BR020
ACC25410376,CUST018466,Savings,481071,2019-06-08,Active,BR130
ACC58216276,CUST018466,Savings,803307,2019-06-08,Active,BR001
ACC28280993,CUST018467,Savings,919476,2024-01-02,Active,BR063
ACC96363719,CUST018468,Current,50775,2019-01-14,Inactive,BR050
ACC62156389,CUST018468,Current,89025,2019-01-14,Inactive,BR104
ACC34593209,CUST018469,Salary,196132,2021-08-31,Active,BR028
ACC70311360,CUST018470,Savings,112832,2026-05-19,Inactive,BR103
ACC58795871,CUST018471,Current,723508,2024-08-17,Active,BR007
ACC14531988,CUST018472,Savings,34590,2026-06-07,Active,BR090
ACC20106476,CUST018473,Current,24481,2025-03-14,Inactive,BR061
ACC32081730,CUST018473,Savings,232332,2025-03-14,Active,BR118
ACC96665822,CUST018474,Salary,778059,2018-03-11,Active,BR137
ACC39509748,CUST018475,Salary,591977,2025-11-25,Active,BR028
ACC44400276,CUST018476,Current,433341,2024-06-26,Active,BR123
ACC36539035,CUST018477,Savings,361419,2022-02-07,Active,BR048
ACC51136325,CUST018477,Salary,701366,2022-02-07,Inactive,BR060
ACC33937804,CUST018478,Current,382994,2023-04-24,Active,BR109
ACC17334041,CUST018479,Current,416713,2023-11-20,Active,BR080
ACC41742906,CUST018479,Salary,899729,2023-11-20,Active,BR095
ACC65441383,CUST018480,Savings,665087,2016-11-25,Inactive,BR124
ACC16182686,CUST018480,Savings,666888,2016-11-25,Active,BR028
ACC37721157,CUST018481,Savings,664205,2017-04-04,Inactive,BR077
ACC45712734,CUST018482,Current,323676,2021-11-22,Active,BR138
ACC38108696,CUST018483,Salary,6096,2025-12-18,Active,BR053
ACC25749101,CUST018484,Savings,698263,2017-04-16,Inactive,BR096
ACC81067867,CUST018484,Current,533114,2017-04-16,Active,BR027
ACC76295172,CUST018485,Savings,844074,2017-10-07,Active,BR035
ACC50705054,CUST018486,Current,533816,2023-11-28,Inactive,BR105
ACC22026759,CUST018487,Current,756339,2017-08-01,Inactive,BR105
ACC67642233,CUST018487,Salary,843786,2017-08-01,Inactive,BR055
ACC39591545,CUST018488,Salary,921045,2019-02-17,Active,BR123
ACC62818288,CUST018488,Current,966961,2019-02-17,Inactive,BR147
ACC63690862,CUST018489,Savings,587895,2018-12-26,Inactive,BR127
ACC29708929,CUST018490,Current,435610,2024-03-02,Active,BR025
ACC48119718,CUST018490,Current,440917,2024-03-02,Active,BR054
ACC48099875,CUST018491,Salary,286407,2020-02-27,Active,BR015
ACC89346404,CUST018491,Savings,977639,2020-02-27,Active,BR025
ACC73643306,CUST018492,Salary,801003,2016-08-17,Inactive,BR110
ACC40169092,CUST018493,Current,169504,2023-01-23,Active,BR133
ACC30319995,CUST018494,Current,228291,2019-02-02,Inactive,BR011
ACC28854144,CUST018494,Salary,289100,2019-02-02,Active,BR034
ACC17764396,CUST018495,Current,188789,2021-02-05,Inactive,BR034
ACC27050649,CUST018496,Savings,531556,2021-08-02,Active,BR052
ACC46870033,CUST018496,Savings,295032,2021-08-02,Active,BR102
ACC13280449,CUST018497,Current,568893,2017-06-18,Active,BR054
ACC91261990,CUST018498,Salary,716546,2023-02-16,Inactive,BR132
ACC22386429,CUST018499,Salary,918559,2025-11-04,Active,BR042
ACC43476849,CUST018499,Savings,804262,2025-11-04,Inactive,BR097
ACC75094105,CUST018500,Savings,659989,2018-08-03,Inactive,BR096
ACC81756043,CUST018501,Salary,859209,2018-08-03,Inactive,BR120
ACC83152165,CUST018501,Salary,361287,2018-08-03,Active,BR122
ACC11712975,CUST018502,Current,260902,2020-04-27,Inactive,BR051
ACC46330608,CUST018502,Current,855890,2020-04-27,Inactive,BR061
ACC59349270,CUST018503,Salary,499232,2018-12-24,Active,BR137
ACC26900122,CUST018504,Savings,684837,2022-09-17,Active,BR030
ACC85094920,CUST018505,Salary,783002,2019-02-25,Active,BR038
ACC29376433,CUST018506,Salary,897604,2018-04-29,Active,BR062
ACC78155129,CUST018507,Savings,42362,2023-09-28,Active,BR047
ACC68092901,CUST018508,Current,813852,2025-03-12,Active,BR061
ACC36497056,CUST018508,Salary,967849,2025-03-12,Inactive,BR124
ACC42565236,CUST018509,Salary,388412,2020-03-23,Inactive,BR057
ACC82745337,CUST018510,Salary,638520,2016-11-25,Inactive,BR022
ACC10997973,CUST018511,Current,351410,2024-11-25,Inactive,BR137
ACC24562016,CUST018511,Current,858751,2024-11-25,Active,BR082
ACC55848353,CUST018512,Savings,400888,2024-12-10,Inactive,BR008
ACC94396213,CUST018512,Savings,227826,2024-12-10,Active,BR100
ACC28411298,CUST018513,Current,612499,2024-01-04,Active,BR121
ACC24662869,CUST018514,Savings,177721,2019-02-24,Active,BR150
ACC84300381,CUST018515,Salary,65150,2026-04-19,Inactive,BR118
ACC13351996,CUST018516,Salary,55534,2024-02-21,Active,BR071
ACC29627670,CUST018517,Savings,176714,2026-02-28,Inactive,BR073
ACC91632879,CUST018518,Current,976456,2018-11-05,Inactive,BR018
ACC75602460,CUST018518,Savings,288272,2018-11-05,Active,BR106
ACC44305187,CUST018519,Current,145284,2023-01-09,Inactive,BR010
ACC32720643,CUST018519,Salary,635999,2023-01-09,Active,BR043
ACC54119637,CUST018520,Current,85041,2018-08-27,Active,BR125
ACC20165832,CUST018521,Current,795206,2021-02-06,Active,BR058
ACC36334934,CUST018521,Current,299000,2021-02-06,Active,BR046
ACC49803787,CUST018522,Current,362698,2017-08-27,Active,BR072
ACC62504447,CUST018523,Savings,606820,2023-10-17,Inactive,BR009
ACC94839267,CUST018524,Current,800862,2025-08-16,Inactive,BR097
ACC35562244,CUST018525,Current,950074,2022-07-13,Active,BR118
ACC81178596,CUST018525,Salary,669173,2022-07-13,Inactive,BR043
ACC31352316,CUST018526,Savings,88751,2024-07-25,Inactive,BR051
ACC62174445,CUST018526,Salary,308154,2024-07-25,Active,BR078
ACC95315238,CUST018527,Salary,917142,2023-10-23,Active,BR144
ACC10567946,CUST018528,Salary,304000,2024-10-06,Active,BR040
ACC37074508,CUST018529,Salary,757898,2022-12-10,Inactive,BR001
ACC36186542,CUST018530,Salary,765354,2025-09-09,Active,BR143
ACC93143917,CUST018530,Current,791810,2025-09-09,Active,BR040
ACC48562866,CUST018531,Salary,498892,2022-10-02,Active,BR083
ACC68649204,CUST018531,Savings,207011,2022-10-02,Active,BR071
ACC60059640,CUST018532,Salary,321084,2025-05-14,Inactive,BR089
ACC93525259,CUST018532,Savings,962557,2025-05-14,Inactive,BR038
ACC27283176,CUST018533,Salary,635516,2017-12-19,Active,BR029
ACC71797382,CUST018533,Savings,403763,2017-12-19,Inactive,BR110
ACC59206399,CUST018534,Savings,475473,2023-12-03,Active,BR101
ACC80743922,CUST018534,Current,866525,2023-12-03,Active,BR113
ACC31667748,CUST018535,Current,553517,2026-04-19,Inactive,BR136
ACC11767731,CUST018536,Current,198400,2024-06-16,Inactive,BR056
ACC84573721,CUST018537,Current,322218,2020-12-03,Inactive,BR110
ACC97759842,CUST018537,Savings,316273,2020-12-03,Inactive,BR124
ACC95788146,CUST018538,Current,676882,2017-03-13,Inactive,BR139
ACC72884244,CUST018538,Current,3388,2017-03-13,Active,BR087
ACC37618538,CUST018539,Current,697590,2019-01-24,Active,BR061
ACC29549238,CUST018539,Salary,340058,2019-01-24,Inactive,BR021
ACC78571593,CUST018540,Savings,894531,2025-03-07,Inactive,BR101
ACC74500206,CUST018541,Savings,87294,2018-12-12,Active,BR074
ACC51645668,CUST018542,Current,433772,2018-12-01,Active,BR123
ACC59061898,CUST018542,Current,540134,2018-12-01,Active,BR109
ACC33320000,CUST018543,Savings,361095,2026-02-12,Inactive,BR011
ACC98084864,CUST018543,Current,581331,2026-02-12,Inactive,BR072
ACC16596563,CUST018544,Savings,96573,2019-11-30,Inactive,BR056
ACC92846369,CUST018544,Current,733022,2019-11-30,Active,BR043
ACC82218167,CUST018545,Savings,49232,2016-09-24,Inactive,BR109
ACC39052463,CUST018546,Savings,495325,2026-03-03,Inactive,BR070
ACC58168907,CUST018547,Current,546112,2016-12-28,Active,BR079
ACC62298388,CUST018548,Current,377674,2021-01-14,Active,BR059
ACC35386537,CUST018548,Salary,633968,2021-01-14,Active,BR148
ACC80335729,CUST018549,Current,724517,2026-07-10,Inactive,BR017
ACC39955525,CUST018550,Savings,245018,2020-07-14,Inactive,BR147
ACC86720567,CUST018550,Salary,707378,2020-07-14,Active,BR073
ACC72680725,CUST018551,Salary,320121,2020-08-28,Active,BR068
ACC36462660,CUST018551,Savings,554728,2020-08-28,Inactive,BR122
ACC43267336,CUST018552,Savings,284763,2023-04-02,Active,BR027
ACC36912896,CUST018552,Salary,559884,2023-04-02,Active,BR035
ACC24430874,CUST018553,Current,238936,2017-07-28,Active,BR017
ACC86625691,CUST018553,Current,726575,2017-07-28,Active,BR054
ACC49771243,CUST018554,Savings,934687,2026-01-07,Active,BR093
ACC46176547,CUST018554,Savings,888062,2026-01-07,Inactive,BR055
ACC36230174,CUST018555,Savings,719313,2019-07-17,Inactive,BR082
ACC84409237,CUST018555,Salary,323682,2019-07-17,Active,BR098
ACC95810859,CUST018556,Salary,924178,2025-08-25,Inactive,BR126
ACC22229211,CUST018556,Salary,43732,2025-08-25,Inactive,BR101
ACC82624677,CUST018557,Current,539162,2024-10-15,Inactive,BR104
ACC26370970,CUST018557,Current,79824,2024-10-15,Active,BR068
ACC90964909,CUST018558,Current,421741,2019-07-19,Active,BR038
ACC48798958,CUST018558,Salary,67680,2019-07-19,Active,BR004
ACC96887721,CUST018559,Savings,583971,2020-09-21,Inactive,BR101
ACC27872452,CUST018559,Current,875557,2020-09-21,Inactive,BR099
ACC48226021,CUST018560,Salary,138386,2025-08-03,Active,BR015
ACC64901608,CUST018561,Savings,234378,2019-09-22,Inactive,BR055
ACC69677175,CUST018562,Current,818549,2021-03-06,Inactive,BR028
ACC81686888,CUST018563,Savings,941137,2026-03-01,Inactive,BR136
ACC93127315,CUST018563,Current,784303,2026-03-01,Inactive,BR086
ACC44015574,CUST018564,Salary,202610,2021-02-14,Inactive,BR077
ACC33258743,CUST018564,Salary,297609,2021-02-14,Active,BR117
ACC81691834,CUST018565,Savings,913514,2023-05-21,Active,BR077
ACC75942986,CUST018566,Salary,932127,2018-09-30,Active,BR069
ACC55136745,CUST018566,Salary,945038,2018-09-30,Active,BR073
ACC18145651,CUST018567,Current,652335,2025-10-27,Inactive,BR051
ACC95859481,CUST018567,Current,955683,2025-10-27,Inactive,BR081
ACC68638154,CUST018568,Current,14465,2019-01-30,Inactive,BR074
ACC58771401,CUST018569,Current,110325,2025-09-26,Active,BR114
ACC27567606,CUST018569,Salary,561063,2025-09-26,Active,BR020
ACC84488430,CUST018570,Savings,784253,2022-12-09,Inactive,BR128
ACC74605142,CUST018570,Current,329401,2022-12-09,Inactive,BR043
ACC69295014,CUST018571,Savings,563323,2024-03-28,Inactive,BR062
ACC46683487,CUST018572,Salary,337322,2022-10-23,Inactive,BR033
ACC36367075,CUST018572,Savings,210821,2022-10-23,Active,BR131
ACC54844586,CUST018573,Current,233323,2021-07-06,Active,BR090
ACC70971325,CUST018574,Savings,934775,2023-11-22,Active,BR031
ACC48693649,CUST018574,Salary,573752,2023-11-22,Active,BR147
ACC48368610,CUST018575,Salary,98561,2020-04-01,Inactive,BR093
ACC88490010,CUST018575,Savings,785722,2020-04-01,Active,BR058
ACC36249687,CUST018576,Savings,541613,2023-01-13,Active,BR020
ACC95511280,CUST018577,Salary,446413,2017-10-07,Active,BR009
ACC51383774,CUST018578,Salary,276952,2023-03-29,Active,BR014
ACC19607747,CUST018579,Current,429505,2024-09-30,Active,BR016
ACC54521279,CUST018579,Savings,417471,2024-09-30,Active,BR049
ACC92339000,CUST018580,Salary,361126,2025-04-06,Active,BR096
ACC33603955,CUST018580,Current,887166,2025-04-06,Inactive,BR130
ACC54032547,CUST018581,Savings,493520,2025-05-20,Active,BR030
ACC68742454,CUST018582,Savings,893808,2024-07-17,Active,BR084
ACC13361153,CUST018582,Current,101081,2024-07-17,Inactive,BR050
ACC16261223,CUST018583,Salary,786694,2018-09-19,Inactive,BR101
ACC12854171,CUST018584,Savings,703250,2021-10-07,Active,BR103
ACC38174218,CUST018585,Savings,21797,2023-07-21,Inactive,BR119
ACC85720591,CUST018586,Savings,805339,2018-08-09,Active,BR089
ACC97030862,CUST018586,Savings,493682,2018-08-09,Inactive,BR038
ACC81705819,CUST018587,Current,239091,2019-08-15,Inactive,BR093
ACC56330074,CUST018588,Savings,291153,2023-03-31,Inactive,BR119
ACC74806242,CUST018588,Salary,907216,2023-03-31,Inactive,BR112
ACC81263695,CUST018589,Salary,274369,2019-02-02,Inactive,BR002
ACC37158386,CUST018590,Savings,191971,2016-09-05,Active,BR066
ACC21944362,CUST018590,Salary,821928,2016-09-05,Inactive,BR003
ACC84028680,CUST018591,Savings,578394,2022-08-26,Active,BR111
ACC77351093,CUST018592,Savings,359980,2017-09-07,Inactive,BR054
ACC16456739,CUST018593,Salary,334496,2025-04-17,Inactive,BR040
ACC10688686,CUST018593,Savings,78775,2025-04-17,Inactive,BR073
ACC43291162,CUST018594,Savings,133728,2022-10-30,Inactive,BR096
ACC10438778,CUST018594,Savings,147179,2022-10-30,Inactive,BR024
ACC48603713,CUST018595,Salary,648867,2018-03-19,Inactive,BR026
ACC65429465,CUST018596,Savings,401783,2026-04-25,Inactive,BR034
ACC88170560,CUST018596,Salary,318148,2026-04-25,Active,BR044
ACC47909347,CUST018597,Current,767885,2023-09-15,Active,BR028
ACC16498789,CUST018597,Savings,440870,2023-09-15,Inactive,BR016
ACC13795594,CUST018598,Current,226482,2022-01-08,Inactive,BR005
ACC12668232,CUST018599,Salary,581794,2018-02-02,Active,BR085
ACC58642004,CUST018600,Salary,981938,2023-08-21,Inactive,BR045
ACC95000208,CUST018601,Salary,925695,2022-09-09,Inactive,BR044
ACC72495656,CUST018602,Current,272373,2023-03-15,Inactive,BR131
ACC71138156,CUST018603,Current,788771,2022-09-15,Active,BR111
ACC10574155,CUST018603,Current,404588,2022-09-15,Inactive,BR039
ACC43342764,CUST018604,Salary,36820,2020-02-04,Inactive,BR021
ACC11654460,CUST018605,Current,218737,2026-04-07,Inactive,BR092
ACC57811081,CUST018605,Current,854624,2026-04-07,Inactive,BR133
ACC41653078,CUST018606,Savings,979610,2018-03-07,Inactive,BR035
ACC11656507,CUST018607,Current,733768,2018-12-06,Active,BR062
ACC25625417,CUST018607,Savings,805024,2018-12-06,Inactive,BR085
ACC98039178,CUST018608,Savings,729158,2018-01-03,Active,BR024
ACC88373292,CUST018609,Current,285013,2017-01-20,Inactive,BR025
ACC73570187,CUST018609,Current,131193,2017-01-20,Active,BR138
ACC15670603,CUST018610,Current,376097,2020-03-12,Active,BR126
ACC41180132,CUST018610,Salary,702540,2020-03-12,Inactive,BR076
ACC73201905,CUST018611,Savings,696785,2022-10-25,Active,BR123
ACC33298043,CUST018612,Salary,785756,2021-03-21,Inactive,BR073
ACC61476179,CUST018613,Current,286254,2023-10-23,Inactive,BR119
ACC19424834,CUST018614,Salary,644362,2022-10-14,Active,BR020
ACC45689851,CUST018614,Current,36181,2022-10-14,Inactive,BR146
ACC96762145,CUST018615,Salary,701832,2019-09-14,Active,BR039
ACC95023558,CUST018616,Current,822034,2019-01-07,Active,BR028
ACC67389073,CUST018616,Salary,87650,2019-01-07,Inactive,BR026
ACC10819442,CUST018617,Current,74113,2018-07-20,Inactive,BR026
